item_id	task	condition	binary_label	split	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	source_resource	source_record_id	word1	word2	sentence	word1_ipa	word2_ipa	sentence_ipa	template_id	critical_word	critical_region	association_forward	association_backward	word1_subtlex	word2_subtlex	mean_content_subtlex	word1_n_phonemes	word2_n_phonemes	sentence_n_phonemes	word1_n_syllables	word2_n_syllables	childes_count_word1	childes_count_word2	subject	verb_lemma	verb_surface	object_lemma	object_surface	number_word	negation	overlap_ds003604_exact	overlap_ds003604_critical_vocab	qc_pass	qc_notes	shared_onset	shared_rime	shared_phoneme_count	phonological_relation_verified	cue	target	FSG	BSG	verb_object_FSG	verb_object_BSG	congruence_level	template_family	grammar_subtype	violation_type	violation_location	expected_form	observed_form	childes_count_verb	childes_count_object	content_word_childes_counts
CAND_PLAUS_000023	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Every day they screw two drivers			"[""ɛ"", ""v"", ""ɹ"", ""i"", ""d"", ""eɪ"", ""ð"", ""eɪ"", ""s"", ""k"", ""ɹ"", ""uː"", ""t"", ""uː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	present_3s	drivers	screw drivers	0.302	0.0			4.6247222328466515			21					they	screw	screw	driver	drivers	two	0													0.302	0.0	strong_congruence	present_3s						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000024	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Last week they screwed two drivers			"[""l"", ""æ"", ""s"", ""t"", ""w"", ""iː"", ""k"", ""ð"", ""eɪ"", ""s"", ""k"", ""ɹ"", ""uː"", ""d"", ""t"", ""uː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	simple_past	drivers	screwed drivers	0.302	0.0			4.6247222328466515			23					they	screw	screwed	driver	drivers	two	0													0.302	0.0	strong_congruence	simple_past						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000025	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			She is screwing three drivers			"[""ʃ"", ""iː"", ""ɪ"", ""z"", ""s"", ""k"", ""ɹ"", ""uː"", ""ɪ"", ""ŋ"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	be_progressive	drivers	is screwing drivers	0.302	0.0			4.6247222328466515			20					she	screw	screwing	driver	drivers	three	0													0.302	0.0	strong_congruence	be_progressive						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000026	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			She does not screw three drivers			"[""ʃ"", ""iː"", ""d"", ""ʌ"", ""z"", ""n"", ""ɑ"", ""t"", ""s"", ""k"", ""ɹ"", ""uː"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	do_negation	drivers	does not screw drivers	0.302	0.0			4.6247222328466515			22					she	screw	screw	driver	drivers	three	1													0.302	0.0	strong_congruence	do_negation						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000027	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Every day she screws three drivers			"[""ɛ"", ""v"", ""ɹ"", ""i"", ""d"", ""eɪ"", ""ʃ"", ""iː"", ""s"", ""k"", ""ɹ"", ""uː"", ""z"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	present_3s	drivers	screws drivers	0.302	0.0			4.6247222328466515			23					she	screw	screws	driver	drivers	three	0													0.302	0.0	strong_congruence	present_3s						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000028	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Last week she screwed three drivers			"[""l"", ""æ"", ""s"", ""t"", ""w"", ""iː"", ""k"", ""ʃ"", ""iː"", ""s"", ""k"", ""ɹ"", ""uː"", ""d"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	simple_past	drivers	screwed drivers	0.302	0.0			4.6247222328466515			24					she	screw	screwed	driver	drivers	three	0													0.302	0.0	strong_congruence	simple_past						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000029	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			He is screwing three drivers			"[""h"", ""iː"", ""ɪ"", ""z"", ""s"", ""k"", ""ɹ"", ""uː"", ""ɪ"", ""ŋ"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	be_progressive	drivers	is screwing drivers	0.302	0.0			4.6247222328466515			20					he	screw	screwing	driver	drivers	three	0													0.302	0.0	strong_congruence	be_progressive						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000030	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			He does not screw three drivers			"[""h"", ""iː"", ""d"", ""ʌ"", ""z"", ""n"", ""ɑ"", ""t"", ""s"", ""k"", ""ɹ"", ""uː"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	do_negation	drivers	does not screw drivers	0.302	0.0			4.6247222328466515			22					he	screw	screw	driver	drivers	three	1													0.302	0.0	strong_congruence	do_negation						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000031	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Every day he screws three drivers			"[""ɛ"", ""v"", ""ɹ"", ""i"", ""d"", ""eɪ"", ""h"", ""iː"", ""s"", ""k"", ""ɹ"", ""uː"", ""z"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	present_3s	drivers	screws drivers	0.302	0.0			4.6247222328466515			23					he	screw	screws	driver	drivers	three	0													0.302	0.0	strong_congruence	present_3s						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000032	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Last week he screwed three drivers			"[""l"", ""æ"", ""s"", ""t"", ""w"", ""iː"", ""k"", ""h"", ""iː"", ""s"", ""k"", ""ɹ"", ""uː"", ""d"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	simple_past	drivers	screwed drivers	0.302	0.0			4.6247222328466515			24					he	screw	screwed	driver	drivers	three	0													0.302	0.0	strong_congruence	simple_past						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000033	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			They are screwing three drivers			"[""ð"", ""eɪ"", ""ɑ"", ""ɹ"", ""s"", ""k"", ""ɹ"", ""uː"", ""ɪ"", ""ŋ"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	be_progressive	drivers	are screwing drivers	0.302	0.0			4.6247222328466515			20					they	screw	screwing	driver	drivers	three	0													0.302	0.0	strong_congruence	be_progressive						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000034	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			They do not screw three drivers			"[""ð"", ""eɪ"", ""d"", ""uː"", ""n"", ""ɑ"", ""t"", ""s"", ""k"", ""ɹ"", ""uː"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	do_negation	drivers	do not screw drivers	0.302	0.0			4.6247222328466515			21					they	screw	screw	driver	drivers	three	1													0.302	0.0	strong_congruence	do_negation						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000035	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Every day they screw three drivers			"[""ɛ"", ""v"", ""ɹ"", ""i"", ""d"", ""eɪ"", ""ð"", ""eɪ"", ""s"", ""k"", ""ɹ"", ""uː"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	present_3s	drivers	screw drivers	0.302	0.0			4.6247222328466515			22					they	screw	screw	driver	drivers	three	0													0.302	0.0	strong_congruence	present_3s						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000036	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Last week they screwed three drivers			"[""l"", ""æ"", ""s"", ""t"", ""w"", ""iː"", ""k"", ""ð"", ""eɪ"", ""s"", ""k"", ""ɹ"", ""uː"", ""d"", ""θ"", ""ɹ"", ""iː"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	simple_past	drivers	screwed drivers	0.302	0.0			4.6247222328466515			24					they	screw	screwed	driver	drivers	three	0													0.302	0.0	strong_congruence	simple_past						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000037	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			She is screwing four drivers			"[""ʃ"", ""iː"", ""ɪ"", ""z"", ""s"", ""k"", ""ɹ"", ""uː"", ""ɪ"", ""ŋ"", ""f"", ""ɔ"", ""ɹ"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	be_progressive	drivers	is screwing drivers	0.302	0.0			4.6247222328466515			20					she	screw	screwing	driver	drivers	four	0													0.302	0.0	strong_congruence	be_progressive						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000038	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			She does not screw four drivers			"[""ʃ"", ""iː"", ""d"", ""ʌ"", ""z"", ""n"", ""ɑ"", ""t"", ""s"", ""k"", ""ɹ"", ""uː"", ""f"", ""ɔ"", ""ɹ"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	do_negation	drivers	does not screw drivers	0.302	0.0			4.6247222328466515			22					she	screw	screw	driver	drivers	four	1													0.302	0.0	strong_congruence	do_negation						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000039	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Every day she screws four drivers			"[""ɛ"", ""v"", ""ɹ"", ""i"", ""d"", ""eɪ"", ""ʃ"", ""iː"", ""s"", ""k"", ""ɹ"", ""uː"", ""z"", ""f"", ""ɔ"", ""ɹ"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	present_3s	drivers	screws drivers	0.302	0.0			4.6247222328466515			23					she	screw	screws	driver	drivers	four	0													0.302	0.0	strong_congruence	present_3s						816	850	"{""driver"": 850, ""screw"": 816}"
CAND_PLAUS_000040	Plausibility	strong_congruence	1		plus	candidate_pending_human_review			USF+ds003604-template-abstraction	USF:Cue_Target_Pairs.S:1140			Last week she screwed four drivers			"[""l"", ""æ"", ""s"", ""t"", ""w"", ""iː"", ""k"", ""ʃ"", ""iː"", ""s"", ""k"", ""ɹ"", ""uː"", ""d"", ""f"", ""ɔ"", ""ɹ"", ""d"", ""ɹ"", ""aɪ"", ""v"", ""ə"", ""ɹ"", ""z""]"	simple_past	drivers	screwed drivers	0.302	0.0			4.6247222328466515			24					she	screw	screwed	driver	drivers	four	0													0.302	0.0	strong_congruence	simple_past						816	850	"{""driver"": 850, ""screw"": 816}"
