item_id	task	condition	binary_label	split	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	source_resource	source_record_id	word1	word2	sentence	word1_ipa	word2_ipa	sentence_ipa	template_id	critical_word	critical_region	association_forward	association_backward	word1_subtlex	word2_subtlex	mean_content_subtlex	word1_n_phonemes	word2_n_phonemes	sentence_n_phonemes	word1_n_syllables	word2_n_syllables	childes_count_word1	childes_count_word2	subject	verb_lemma	verb_surface	object_lemma	object_surface	number_word	negation	overlap_ds003604_exact	overlap_ds003604_critical_vocab	qc_pass	qc_notes	shared_onset	shared_rime	shared_phoneme_count	phonological_relation_verified	cue	target	FSG	BSG	verb_object_FSG	verb_object_BSG	congruence_level	template_family	grammar_subtype	violation_type	violation_location	expected_form	observed_form	childes_count_verb	childes_count_object	content_word_childes_counts
SOUND_0034	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:G	grad	guise		"[""ɡ"", ""ɹ"", ""æ"", ""d""]"	"[""ɡ"", ""aɪ"", ""z""]"							3.462691539297021	2.7395878552442827	3.1011396972706518	4	3		1	1	4	0								0	0	1	unseen_phase1:guise	G		1	1																
SOUND_0035	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:G	grand	guts		"[""ɡ"", ""ɹ"", ""æ"", ""n"", ""d""]"	"[""ɡ"", ""ʌ"", ""t"", ""s""]"							4.79947569632939	4.375573967045116	4.587524831687253	5	4		1	1	101	27								0	0	1		G		1	1																
SOUND_0036	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:HH	had	hype		"[""h"", ""æ"", ""d""]"	"[""h"", ""aɪ"", ""p""]"							6.2242536902433425	3.2115079162781375	4.71788080326074	3	3		1	1	8525	0								0	0	1	unseen_phase1:hype	HH		1	1																
SOUND_0037	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:HH	haze	hype		"[""h"", ""eɪ"", ""z""]"	"[""h"", ""aɪ"", ""p""]"							3.1789205490745456	3.2115079162781375	3.1952142326763413	3	3		1	1	0	0								0	0	1	unseen_phase1:haze,hype	HH		1	1																
SOUND_0038	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:HH	heals	high		"[""h"", ""iː"", ""l"", ""z""]"	"[""h"", ""aɪ""]"							3.070581074285707	5.290034611362518	4.180307842824113	4	2		1	1	3	1609								0	0	1		HH		1	1																
SOUND_0039	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:HH	hex	hiss		"[""h"", ""ɛ"", ""k"", ""s""]"	"[""h"", ""ɪ"", ""s""]"							3.1119737594439325	2.9645276818377813	3.038250720640857	4	3		1	1	0	35								0	0	1	unseen_phase1:hex	HH		2	1																
SOUND_0040	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:HH	highs	hoots		"[""h"", ""aɪ"", ""z""]"	"[""h"", ""uː"", ""t"", ""s""]"							2.8364978682523394	2.75482782180102	2.79566284502668	3	4		1	1	0	4								0	0	1	unseen_phase1:highs	HH		1	1																
SOUND_0041	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:HH	hips	hounds		"[""h"", ""ɪ"", ""p"", ""s""]"	"[""h"", ""aʊ"", ""n"", ""d"", ""z""]"							3.7823883033268983	3.274701056941632	3.5285446801342655	4	5		1	1	10	3								0	0	1		HH		1	1																
SOUND_0042	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:HH	hit	hunts		"[""h"", ""ɪ"", ""t""]"	"[""h"", ""ʌ"", ""n"", ""t"", ""s""]"							5.439332693830263	3.070581074285707	4.254956884057985	3	5		1	1	2330	12								0	0	1		HH		2	1																
SOUND_0043	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:HH	hounds	hymn		"[""h"", ""aʊ"", ""n"", ""d"", ""z""]"	"[""h"", ""ɪ"", ""m""]"							3.274701056941632	3.2115079162781375	3.2431044866098846	5	3		1	1	3	0								0	0	1	unseen_phase1:hymn	HH		1	1																
SOUND_0044	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:JH	jest	joints		"[""d̠ʒ"", ""ɛ"", ""s"", ""t""]"	"[""d̠ʒ"", ""ɔɪ"", ""n"", ""t"", ""s""]"							3.1249387366083	3.5824644352645816	3.3537015859364407	4	5		1	1	2	2								0	0	1		JH		3	1																
SOUND_0045	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:JH	jig	jocks		"[""d̠ʒ"", ""ɪ"", ""ɡ""]"	"[""d̠ʒ"", ""ɑ"", ""k"", ""s""]"							3.231949076520682	3.063281835544208	3.1476154560324447	3	4		1	1	15	0								0	0	1	unseen_phase1:jocks	JH		1	1																
SOUND_0046	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:JH	jig	jug		"[""d̠ʒ"", ""ɪ"", ""ɡ""]"	"[""d̠ʒ"", ""ʌ"", ""ɡ""]"							3.231949076520682	3.4195346222668714	3.3257418493937765	3	3		1	1	15	64								0	0	1		JH		2	1																
SOUND_0047	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:JH	jot	juke		"[""d̠ʒ"", ""ɑ"", ""t""]"	"[""d̠ʒ"", ""uː"", ""k""]"							2.8606315479690587	2.6726410656136697	2.766636306791364	3	3		1	1	0	0								0	0	1	unseen_phase1:jot,juke	JH		1	1																
SOUND_0048	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:L	lark	lib		"[""l"", ""ɑ"", ""ɹ"", ""k""]"	"[""l"", ""ɪ"", ""b""]"							3.2115079162781375	2.7837915177363364	2.9976497170072367	4	3		1	1	5	0								0	0	1	unseen_phase1:lib	L		1	1																
SOUND_0049	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	lbs	plight		"[""p"", ""aʊ"", ""n"", ""d"", ""z""]"	"[""p"", ""l"", ""aɪ"", ""t""]"							3.063281835544208	3.0917703733556454	3.0775261044499267	5	4		1	1	0	0								0	0	1	unseen_phase1:lbs,plight	P		1	1																
SOUND_0050	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:L	leaf	lice		"[""l"", ""iː"", ""f""]"	"[""l"", ""aɪ"", ""s""]"							3.7156756978388716	3.329856321842687	3.5227660098407796	3	3		1	1	849	7								0	0	1		L		1	1																
SOUND_0051	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:M	man	moans		"[""m"", ""æ"", ""n""]"	"[""m"", ""oʊ"", ""n"", ""z""]"							6.266171723689466	3.3218136015872735	4.793992662638369	3	4		1	1	6392	1								0	0	1		M		2	1																
SOUND_0052	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:M	mashed	med		"[""m"", ""æ"", ""ʃ"", ""t""]"	"[""m"", ""ɛ"", ""d""]"							3.5665876731657433	3.8289882664735937	3.6977879698196685	4	3		1	1	255	1								0	0	1		M		1	1																
SOUND_0053	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:M	may	moi		"[""m"", ""eɪ""]"	"[""m"", ""w"", ""ɑ""]"							5.708737410961946	3.2924298239020637	4.500583617432005	2	3		1	1	1779	18								0	0	1		M		1	1																
SOUND_0054	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:M	med	mic		"[""m"", ""ɛ"", ""d""]"	"[""m"", ""aɪ"", ""k""]"							3.8289882664735937	3.2009148427807133	3.5149515546271535	3	3		1	1	1	53								0	0	1		M		1	1																
SOUND_0055	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:M	mid	moan		"[""m"", ""ɪ"", ""d""]"	"[""m"", ""oʊ"", ""n""]"							3.098609797885951	3.274701056941632	3.1866554274137915	3	3		1	1	15	15								0	0	1		M		1	1																
SOUND_0056	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:M	mince	moi		"[""m"", ""ɪ"", ""n"", ""s""]"	"[""m"", ""w"", ""ɑ""]"							2.723793588061051	3.2924298239020637	3.008111705981557	4	3		1	1	8	18								0	0	1		M		1	1																
SOUND_0057	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:M	mitt	mobs		"[""m"", ""ɪ"", ""t""]"	"[""m"", ""ɑ"", ""b"", ""z""]"							3.1375278639163207	2.769551078621726	2.953539471269023	3	4		1	1	29	0								0	0	1	unseen_phase1:mobs	M		1	1																
SOUND_0058	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:N	nag	night		"[""n"", ""æ"", ""ɡ""]"	"[""n"", ""aɪ"", ""t""]"							3.337752802688721	5.937537558034146	4.637645180361433	3	3		1	1	3	6304								0	0	1		N		1	1																
SOUND_0059	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:N	needs	nine		"[""n"", ""iː"", ""d"", ""z""]"	"[""n"", ""aɪ"", ""n""]"							5.206137737882546	4.829114496522994	5.01762611720277	4	3		1	1	1474	2304								0	0	1		N		1	1																
SOUND_0060	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:N	nor	now		"[""n"", ""ɔ"", ""ɹ""]"	"[""n"", ""aʊ""]"							4.556065892490172	6.505503762894741	5.5307848276924565	3	2		1	1	20	35739								0	0	1		N		1	1																
SOUND_0061	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	par	paws		"[""p"", ""ɑ"", ""ɹ""]"	"[""p"", ""ɔ"", ""z""]"							3.6955503450778817	3.3962335448580205	3.545891944967951	3	3		1	1	17	132								0	0	1		P		1	1																
SOUND_0062	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	past	pups		"[""p"", ""æ"", ""s"", ""t""]"	"[""p"", ""ʌ"", ""p"", ""s""]"							5.092596814103428	2.9551876555836376	4.023892234843533	4	4		1	1	383	12								0	0	1		P		2	1																
SOUND_0063	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	paved	poise		"[""p"", ""eɪ"", ""v"", ""d""]"	"[""p"", ""ɔɪ"", ""z""]"							2.9456423376774072	3.040617850908264	2.9931300942928356	4	3		1	1	3	1								0	0	1		P		1	1																
SOUND_0064	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	pay	pi		"[""p"", ""eɪ""]"	"[""p"", ""aɪ""]"							5.405871777867385	3.5642714304385628	4.485071604152974	2	2		1	1	571	31								0	0	1		P		1	1																
SOUND_0065	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	piled	pours		"[""p"", ""aɪ"", ""l"", ""d""]"	"[""p"", ""ɔ"", ""ɹ"", ""z""]"							3.173243416182855	3.173243416182855	3.173243416182855	4	4		1	1	14	15								0	0	1		P		1	1																
SOUND_0066	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	pips	pray		"[""p"", ""ɪ"", ""p"", ""s""]"	"[""p"", ""ɹ"", ""eɪ""]"							3.040617850908264	4.558896719342306	3.7997572851252848	4	3		1	1	0	44								0	0	1	unseen_phase1:pips	P		1	1																
SOUND_0067	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	plumb	porn		"[""p"", ""l"", ""ʌ"", ""m""]"	"[""p"", ""ɔ"", ""ɹ"", ""n""]"							3.226928275145631	4.064751530624983	3.6458399028853075	4	4		1	1	4	1								0	0	1		P		1	1																
SOUND_0068	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:P	pox	prep		"[""p"", ""ɑ"", ""k"", ""s""]"	"[""p"", ""ɹ"", ""ɛ"", ""p""]"							3.167491087293764	3.8778905534105643	3.522690820352164	4	4		1	1	59	0								0	0	1	unseen_phase1:prep	P		1	1																
SOUND_0069	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:R	rad	roots		"[""ɹ"", ""æ"", ""d""]"	"[""ɹ"", ""uː"", ""t"", ""s""]"							2.9456423376774072	3.8043131848809377	3.3749777612791725	3	4		1	1	4	44								0	0	1		R		1	1																
SOUND_0070	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:R	rail	rots		"[""ɹ"", ""eɪ"", ""l""]"	"[""ɹ"", ""ɑ"", ""t"", ""s""]"							3.6597857449280826	2.935882500388251	3.297834122658167	3	4		1	1	21	1								0	0	1		R		1	1																
SOUND_0071	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:R	rare	runs		"[""ɹ"", ""ɛ"", ""ɹ""]"	"[""ɹ"", ""ʌ"", ""n"", ""z""]"							4.328659367988358	4.506478503314005	4.417568935651182	3	4		1	1	26	381								0	0	1		R		1	1																
SOUND_0072	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:R	rats	risks		"[""ɹ"", ""æ"", ""t"", ""s""]"	"[""ɹ"", ""ɪ"", ""s"", ""k"", ""s""]"							4.2208256761587775	3.8135679076061	4.017196791882439	4	5		1	1	74	1								0	0	1		R		2	1																
SOUND_0073	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:R	rims	rode		"[""ɹ"", ""ɪ"", ""m"", ""z""]"	"[""ɹ"", ""oʊ"", ""d""]"							2.883494430928563	4.0167056935028524	3.4501000622157076	4	3		1	1	1	126								0	0	1		R		1	1																
SOUND_0074	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	sane	seal		"[""s"", ""eɪ"", ""n""]"	"[""s"", ""iː"", ""l""]"							3.7411361438071435	4.168647664493706	3.9548919041504247	3	3		1	1	1	385								0	0	1		S		1	1																
SOUND_0075	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	scalps	soir		"[""s"", ""k"", ""æ"", ""l"", ""p"", ""s""]"	"[""s"", ""w"", ""ɑ"", ""ɹ""]"							2.7837915177363364	2.7837915177363364	2.7837915177363364	6	3		1	1	0	0								0	0	1	unseen_phase1:scalps,soir	S		1	1																
SOUND_0076	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	scouts	spry		"[""s"", ""k"", ""aʊ"", ""t"", ""s""]"	"[""s"", ""p"", ""ɹ"", ""aɪ""]"							3.738034027175661	2.7975798022219696	3.2678069146988156	5	4		1	1	26	0								0	0	1	unseen_phase1:spry	S		1	1																
SOUND_0077	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	seas	spelled		"[""s"", ""iː"", ""z""]"	"[""s"", ""p"", ""ɛ"", ""l"", ""d""]"							3.6407346869502244	3.542849826210958	3.5917922565805913	3	5		1	1	10	50								0	0	1		S		1	1																
SOUND_0078	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	self	smokes		"[""s"", ""ɛ"", ""l"", ""f""]"	"[""s"", ""m"", ""oʊ"", ""k"", ""s""]"							4.150967021471702	3.710731115221809	3.9308490683467556	4	5		1	1	230	33								0	0	1		S		1	1																
SOUND_0079	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	sink	smiles		"[""s"", ""ɪ"", ""ŋ"", ""k""]"	"[""s"", ""m"", ""aɪ"", ""l"", ""z""]"							4.228440619617273	3.7921169065204676	4.01027876306887	4	5		1	1	338	29								0	0	1		S		1	1																
SOUND_0080	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	skins	sled		"[""s"", ""k"", ""ɪ"", ""n"", ""z""]"	"[""s"", ""l"", ""ɛ"", ""d""]"							3.425968732272281	3.4656160923143378	3.4457924122933097	5	4		1	1	9	122								0	0	1		S		1	1																
SOUND_0081	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	skins	slew		"[""s"", ""k"", ""ɪ"", ""n"", ""z""]"	"[""s"", ""l"", ""uː""]"							3.425968732272281	3.11850462660289	3.2722366794375857	5	3		1	1	9	2								0	0	1		S		1	1																
SOUND_0082	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	soir	stub		"[""s"", ""w"", ""ɑ"", ""ɹ""]"	"[""s"", ""t"", ""ʌ"", ""b""]"							2.7837915177363364	2.982625903930577	2.8832087108334568	3	4		1	1	0	1								0	0	1	unseen_phase1:soir	S		1	1																
SOUND_0083	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	spa	state		"[""s"", ""p"", ""ɑ""]"	"[""s"", ""t"", ""eɪ"", ""t""]"							3.6708277248502013	5.032792513396307	4.351810119123254	3	4		1	1	1	258								0	0	1		S		1	1																
SOUND_0084	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:S	strand	sums		"[""s"", ""t"", ""ɹ"", ""æ"", ""n"", ""d""]"	"[""s"", ""ʌ"", ""m"", ""z""]"							3.2655576775017625	3.2369124960522324	3.2512350867769975	6	4		1	1	0	0								0	0	1	unseen_phase1:strand,sums	S		1	1																
SOUND_0085	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:T	teas	tout		"[""t"", ""iː"", ""z""]"	"[""t"", ""aʊ"", ""t""]"							2.7074031718728815	3.0327925133963074	2.8700978426345944	3	3		1	1	1	1								0	0	1		T		1	1																
SOUND_0086	Sound	onset	1	train					cmusphinx/cmudict	cmudict:first:T	took	tux		"[""t"", ""ʊ"", ""k""]"	"[""t"", ""ʌ"", ""k"", ""s""]"							5.534324795532767	3.5379424917162137	4.53613364362449	3	4		1	1	2580	0								0	0	1	unseen_phase1:tux	T		2	1																
