item_id	task	condition	binary_label	split	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	source_resource	source_record_id	word1	word2	sentence	word1_ipa	word2_ipa	sentence_ipa	template_id	critical_word	critical_region	association_forward	association_backward	word1_subtlex	word2_subtlex	mean_content_subtlex	word1_n_phonemes	word2_n_phonemes	sentence_n_phonemes	word1_n_syllables	word2_n_syllables	childes_count_word1	childes_count_word2	subject	verb_lemma	verb_surface	object_lemma	object_surface	number_word	negation	overlap_ds003604_exact	overlap_ds003604_critical_vocab	qc_pass	qc_notes	shared_onset	shared_rime	shared_phoneme_count	phonological_relation_verified	cue	target	FSG	BSG	verb_object_FSG	verb_object_BSG	congruence_level	template_family	grammar_subtype	violation_type	violation_location	expected_form	observed_form	childes_count_verb	childes_count_object	content_word_childes_counts
MEANING_0011	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.T-Z:1856	tile	floor		"[""t"", ""aɪ"", ""l""]"	"[""f"", ""l"", ""ɔ"", ""ɹ""]"					0.578	0.17	3.325853579389013	5.002716471604955	4.164285025496984	3	4		1	1	22	970								0	0	1						tile	floor	0.578	0.17
MEANING_0012	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.G-K:2381	guys	girls		"[""ɡ"", ""aɪ"", ""z""]"	"[""ɡ"", ""ɜː"", ""l"", ""z""]"					0.446	0.04	5.800258719947593	5.3187996354757825	5.5595291777116875	3	4		1	1	3001	1397								0	0	1						guys	girls	0.446	0.04
MEANING_0013	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:754	scare	fright		"[""s"", ""k"", ""ɛ"", ""ɹ""]"	"[""f"", ""ɹ"", ""aɪ"", ""t""]"					0.464	0.636	4.525933584243198	3.4416489365574434	3.983791260400321	4	4		1	1	389	21								0	0	1						scare	fright	0.464	0.636
MEANING_0014	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:40	sad	happy		"[""s"", ""æ"", ""d""]"	"[""h"", ""æ"", ""p"", ""i""]"					0.634	0.628	4.801901176004613	5.522699881313269	5.162300528658941	3	4		1	2	1096	3181								0	0	1						sad	happy	0.634	0.628
MEANING_0015	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.G-K:4252	hog	pig		"[""h"", ""ɑ"", ""ɡ""]"	"[""p"", ""ɪ"", ""ɡ""]"					0.741	0.2	3.7090703312403446	4.592590360853416	4.15083034604688	3	3		1	1	70	2595								0	0	1						hog	pig	0.741	0.2
MEANING_0016	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:7745	brush	hair		"[""b"", ""ɹ"", ""ʌ"", ""ʃ""]"	"[""h"", ""ɛ"", ""ɹ""]"					0.44	0.207	4.150967021471702	5.186247047869527	4.6686070346706146	4	3		1	1	1955	5390								0	0	1						brush	hair	0.44	0.207
MEANING_0017	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.P-R:5656	puck	hockey		"[""p"", ""ʌ"", ""k""]"	"[""h"", ""ɑ"", ""k"", ""i""]"					0.554	0.258	3.4597471586502397	4.061807149978202	3.760777154314221	3	4		1	2	27	125								0	0	1						puck	hockey	0.554	0.258
MEANING_0018	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.G-K:8198	kite	fly		"[""k"", ""aɪ"", ""t""]"	"[""f"", ""l"", ""aɪ""]"					0.575	0.0	3.3606156856482254	4.929418925714293	4.145017305681259	3	3		1	1	279	1822								0	0	1						kite	fly	0.575	0.0
MEANING_0019	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.L-O:1197	library	book		"[""l"", ""aɪ"", ""b"", ""ɹ"", ""ɛ"", ""ɹ"", ""i""]"	"[""b"", ""ʊ"", ""k""]"					0.794	0.0	4.360615685648225	5.247925153086191	4.804270419367208	7	3		3	1	406	14341								0	0	1						library	book	0.794	0.0
MEANING_0020	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:624	add	subtract		"[""æ"", ""d""]"	"[""s"", ""ʌ"", ""b"", ""t"", ""ɹ"", ""æ"", ""k"", ""t""]"					0.685	0.692	4.519287394190787	2.7395878552442827	3.629437624717535	2	8		1	2	268	3								0	0	1						add	subtract	0.685	0.692
MEANING_0021	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:4388	easy	hard		"[""iː"", ""z"", ""i""]"	"[""h"", ""ɑ"", ""ɹ"", ""d""]"					0.582	0.034	5.42440116918312	5.488329476311297	5.456365322747208	3	4		2	1	1089	4028								0	0	1						easy	hard	0.582	0.034
MEANING_0022	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.T-Z:4429	unhappy	sad		"[""ʌ"", ""n"", ""h"", ""æ"", ""p"", ""i""]"	"[""s"", ""æ"", ""d""]"					0.738	0.051	4.218257398526806	4.801901176004613	4.510079287265709	6	3		3	1	87	1096								0	0	1						unhappy	sad	0.738	0.051
MEANING_0023	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.P-R:2361	pipe	smoke		"[""p"", ""aɪ"", ""p""]"	"[""s"", ""m"", ""oʊ"", ""k""]"					0.419	0.016	4.287626115499243	4.815786030556857	4.5517060730280505	3	4		1	1	437	383								0	0	1						pipe	smoke	0.419	0.016
MEANING_0024	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.G-K:778	glad	happy		"[""ɡ"", ""l"", ""æ"", ""d""]"	"[""h"", ""æ"", ""p"", ""i""]"					0.549	0.041	5.2339412565364665	5.522699881313269	5.378320568924868	4	4		1	2	599	3181								0	0	1						glad	happy	0.549	0.041
MEANING_0025	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:1348	search	find		"[""s"", ""ɜː"", ""t̠ʃ""]"	"[""f"", ""aɪ"", ""n"", ""d""]"					0.491	0.022	4.684598973391799	5.9195805285277645	5.302089750959782	3	4		1	1	33	7188								0	0	1						search	find	0.491	0.022
MEANING_0026	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:617	scale	weight		"[""s"", ""k"", ""eɪ"", ""l""]"	"[""w"", ""eɪ"", ""t""]"					0.53	0.014	3.9781715625043272	4.559601552305077	4.268886557404702	4	3		1	1	45	87								0	0	1						scale	weight	0.53	0.014
MEANING_0027	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:2043	dime	nickel		"[""d"", ""aɪ"", ""m""]"	"[""n"", ""ɪ"", ""k"", ""ə"", ""l""]"					0.527	0.469	4.08130493967748	3.9269070940627953	4.0041060168701375	3	5		1	2	216	227								0	0	1						dime	nickel	0.527	0.469
MEANING_0028	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:2475	appearance	looks		"[""ə"", ""p"", ""ɪ"", ""ɹ"", ""ə"", ""n"", ""s""]"	"[""l"", ""ʊ"", ""k"", ""s""]"					0.427	0.103	4.064017304783319	5.493444382115436	4.778730843449377	7	4		3	1	1	9228								0	0	1						appearance	looks	0.427	0.103
MEANING_0029	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:281	darkness	light		"[""d"", ""ɑ"", ""ɹ"", ""k"", ""n"", ""ə"", ""s""]"	"[""l"", ""aɪ"", ""t""]"					0.461	0.0	4.2427946782781865	5.21799973344544	4.730397205861813	7	3		2	1	14	3237								0	0	1						darkness	light	0.461	0.0
MEANING_0030	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:4164	ballot	vote		"[""b"", ""æ"", ""l"", ""ə"", ""t""]"	"[""v"", ""oʊ"", ""t""]"					0.518	0.051	3.131278914639319	4.53571596998551	3.8334974423124146	5	3		2	1	1	49								0	0	1						ballot	vote	0.518	0.051
MEANING_0031	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.G-K:8412	known	unknown		"[""n"", ""oʊ"", ""n""]"	"[""ʌ"", ""n"", ""n"", ""oʊ"", ""n""]"					0.438	0.174	5.091770373355645	4.181170784584956	4.6364705789703	3	5		1	2	63	6								0	0	1						known	unknown	0.438	0.174
MEANING_0032	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:7139	branch	tree		"[""b"", ""ɹ"", ""æ"", ""n"", ""t̠ʃ""]"	"[""t"", ""ɹ"", ""iː""]"					0.528	0.027	4.00339294289734	4.812913356642856	4.408153149770097	5	3		1	1	139	2858								0	0	1						branch	tree	0.528	0.027
MEANING_0033	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:2555	shiver	cold		"[""ʃ"", ""ɪ"", ""v"", ""ə"", ""ɹ""]"	"[""k"", ""oʊ"", ""l"", ""d""]"					0.669	0.011	3.184524426592544	5.114467071974649	4.149495749283597	4	4		2	1	17	3308								0	0	1						shiver	cold	0.669	0.011
MEANING_0034	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.L-O:6631	nauseous	sick		"[""n"", ""ɔ"", ""s"", ""ɪ"", ""ə"", ""s""]"	"[""s"", ""ɪ"", ""k""]"					0.613	0.0	3.4910869108564864	5.21861787300927	4.354852391932878	5	3		2	1	3	1417								0	0	1						nauseous	sick	0.613	0.0
MEANING_0035	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:4818	beam	light		"[""b"", ""iː"", ""m""]"	"[""l"", ""aɪ"", ""t""]"					0.454	0.0	3.9407898348829953	5.21799973344544	4.579394784164218	3	3		1	1	35	3237								0	0	1						beam	light	0.454	0.0
MEANING_0036	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.L-O:6138	munch	eat		"[""m"", ""ʌ"", ""n"", ""t̠ʃ""]"	"[""iː"", ""t""]"					0.438	0.0	2.9258982794816504	5.4011977415801455	4.1635480105308975	4	2		1	1	66	21252								0	0	1						munch	eat	0.438	0.0
MEANING_0037	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.G-K:2562	half	whole		"[""h"", ""æ"", ""f""]"	"[""h"", ""oʊ"", ""l""]"					0.447	0.345	5.299152516103748	5.58601333739818	5.442582926750964	3	3		1	1	1209	2521								0	0	1						half	whole	0.447	0.345
MEANING_0038	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.G-K:2911	happy	sad		"[""h"", ""æ"", ""p"", ""i""]"	"[""s"", ""æ"", ""d""]"					0.628	0.634	5.522699881313269	4.801901176004613	5.162300528658941	4	3		2	1	3181	1096								0	0	1						happy	sad	0.628	0.634
MEANING_0039	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:1430	second	first		"[""s"", ""ɛ"", ""k"", ""ə"", ""n"", ""d""]"	"[""f"", ""ɜː"", ""s"", ""t""]"					0.514	0.174	5.454187019163791	5.924573176795779	5.689380097979785	6	4		2	1	1552	6261								0	0	1						second	first	0.514	0.174
MEANING_0040	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.C:2101	chef	cook		"[""ʃ"", ""ɛ"", ""f""]"	"[""k"", ""ʊ"", ""k""]"					0.622	0.047	4.07490244806835	4.6586659476203565	4.366784197844353	3	3		1	1	45	1844								0	0	1						chef	cook	0.622	0.047
MEANING_0041	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.P-R:7383	reflect	mirror		"[""ɹ"", ""ɪ"", ""f"", ""l"", ""ɛ"", ""k"", ""t""]"	"[""m"", ""ɪ"", ""ɹ"", ""ə"", ""ɹ""]"					0.507	0.0	3.6208094273408014	4.383392900497795	4.002101163919298	7	4		2	2	3	535								0	0	1						reflect	mirror	0.507	0.0
MEANING_0042	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.T-Z:1582	thread	needle		"[""θ"", ""ɹ"", ""ɛ"", ""d""]"	"[""n"", ""iː"", ""d"", ""ə"", ""l""]"					0.758	0.424	3.7123855723918213	4.076333403174798	3.89435948778331	4	5		1	2	105	200								0	0	1						thread	needle	0.758	0.424
MEANING_0043	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:2069	dine	eat		"[""d"", ""aɪ"", ""n""]"	"[""iː"", ""t""]"					0.551	0.0	3.632873938742182	5.4011977415801455	4.517035840161164	3	2		1	1	9	21252								0	0	1						dine	eat	0.551	0.0
MEANING_0044	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.P-R:6020	quack	duck		"[""k"", ""w"", ""æ"", ""k""]"	"[""d"", ""ʌ"", ""k""]"					0.818	0.115	3.6653418268721705	4.393833174457394	4.029587500664782	4	3		1	1	2359	3971								0	0	1						quack	duck	0.818	0.115
MEANING_0045	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.C:355	campus	school		"[""k"", ""æ"", ""m"", ""p"", ""ə"", ""s""]"	"[""s"", ""k"", ""uː"", ""l""]"					0.466	0.0	4.029622466606801	5.5225976402482555	4.776110053427528	6	4		2	1	5	6413								0	0	1						campus	school	0.466	0.0
MEANING_0046	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.T-Z:1804	tidy	neat		"[""t"", ""aɪ"", ""d"", ""i""]"	"[""n"", ""iː"", ""t""]"					0.432	0.114	3.568891628075308	4.095203549194039	3.8320475886346737	4	3		2	1	19	1165								0	0	1						tidy	neat	0.432	0.114
MEANING_0047	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:3815	driveway	car		"[""d"", ""ɹ"", ""aɪ"", ""v"", ""w"", ""eɪ""]"	"[""k"", ""ɑ"", ""ɹ""]"					0.5	0.0	3.827723943944834	5.68400001932028	4.755861981632557	6	3		2	1	75	9830								0	0	1						driveway	car	0.5	0.0
MEANING_0048	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.G-K:7223	jaws	shark		"[""d̠ʒ"", ""ɔ"", ""z""]"	"[""ʃ"", ""ɑ"", ""ɹ"", ""k""]"					0.587	0.155	3.4162814648691495	4.175523182477754	3.7959023236734515	3	4		1	1	35	512								0	0	1						jaws	shark	0.587	0.155
MEANING_0049	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:2087	dinner	supper		"[""d"", ""ɪ"", ""n"", ""ə"", ""ɹ""]"	"[""s"", ""ʌ"", ""p"", ""ə"", ""ɹ""]"					0.535	0.545	5.3067823245530725	4.287186768489692	4.796984546521382	4	4		2	2	2597	1110								0	0	1						dinner	supper	0.535	0.545
MEANING_0050	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.L-O:6112	multiply	divide		"[""m"", ""ʌ"", ""l"", ""t"", ""ɪ"", ""p"", ""l"", ""aɪ""]"	"[""d"", ""ɪ"", ""v"", ""aɪ"", ""d""]"					0.456	0.253	3.2880650184996134	3.7666460879783186	3.5273555532389658	8	5		3	2	3	11								0	0	1						multiply	divide	0.456	0.253
MEANING_0051	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.P-R:7396	reflection	mirror		"[""ɹ"", ""ɪ"", ""f"", ""l"", ""ɛ"", ""k"", ""ʃ"", ""ə"", ""n""]"	"[""m"", ""ɪ"", ""ɹ"", ""ə"", ""ɹ""]"					0.715	0.383	3.7006697892139133	4.383392900497795	4.042031344855854	9	4		3	2	25	535								0	0	1						reflection	mirror	0.715	0.383
MEANING_0052	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.T-Z:5465	venom	poison		"[""v"", ""ɛ"", ""n"", ""ə"", ""m""]"	"[""p"", ""ɔɪ"", ""z"", ""ə"", ""n""]"					0.509	0.0	3.3679767852945943	4.390034152776474	3.8790054690355342	5	5		2	2	4	101								0	0	1						venom	poison	0.509	0.0
MEANING_0053	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:8158	suds	soap		"[""s"", ""ʌ"", ""d"", ""z""]"	"[""s"", ""oʊ"", ""p""]"					0.601	0.038	2.6726410656136697	4.181731526408374	3.4271862960110218	4	3		1	1	28	677								0	0	1						suds	soap	0.601	0.038
MEANING_0054	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.P-R:602	parrot	bird		"[""p"", ""æ"", ""ɹ"", ""ə"", ""t""]"	"[""b"", ""ɜː"", ""d""]"					0.628	0.056	3.515146295049647	4.6575432555296405	4.086344775289644	5	3		2	1	440	4830								0	0	1						parrot	bird	0.628	0.056
MEANING_0055	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:7742	fib	lie		"[""f"", ""ɪ"", ""b""]"	"[""l"", ""aɪ""]"					0.816	0.066	3.105343180544919	5.080102788589556	4.092722984567238	3	2		1	1	10	633								0	0	1						fib	lie	0.816	0.066
MEANING_0056	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:2867	artery	vein		"[""ɑ"", ""ɹ"", ""t"", ""ə"", ""ɹ"", ""ɹ"", ""i""]"	"[""v"", ""eɪ"", ""n""]"					0.417	0.326	3.7253991147764696	3.554880913632493	3.6401400142044813	5	3		3	1	0	4								0	0	1	unseen_phase1:artery					artery	vein	0.417	0.326
MEANING_0057	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.L-O:1278	life	death		"[""l"", ""aɪ"", ""f""]"	"[""d"", ""ɛ"", ""θ""]"					0.485	0.273	5.901265957086794	5.3358314028129445	5.618548679949869	3	3		1	1	520	57								0	0	1						life	death	0.485	0.273
MEANING_0058	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:5732	etiquette	manners		"[""ɛ"", ""t"", ""ɪ"", ""k"", ""ə"", ""t""]"	"[""m"", ""æ"", ""n"", ""ə"", ""ɹ"", ""z""]"					0.444	0.166	3.274701056941632	4.106010812470256	3.690355934705944	6	5		3	2	0	43								0	0	1	unseen_phase1:etiquette					etiquette	manners	0.444	0.166
MEANING_0059	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.T-Z:7671	wings	bird		"[""w"", ""ɪ"", ""ŋ"", ""z""]"	"[""b"", ""ɜː"", ""d""]"					0.476	0.035	4.293730756922482	4.6575432555296405	4.475637006226061	4	3		1	1	455	4830								0	0	1						wings	bird	0.476	0.035
MEANING_0060	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.P-R:9253	rodent	rat		"[""ɹ"", ""oʊ"", ""d"", ""ə"", ""n"", ""t""]"	"[""ɹ"", ""æ"", ""t""]"					0.603	0.182	3.256217651247619	4.513322073121583	3.884769862184601	6	3		2	1	11	210								0	0	1						rodent	rat	0.603	0.182
MEANING_0061	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:8052	subtract	add		"[""s"", ""ʌ"", ""b"", ""t"", ""ɹ"", ""æ"", ""k"", ""t""]"	"[""æ"", ""d""]"					0.692	0.685	2.7395878552442827	4.519287394190787	3.629437624717535	8	2		2	1	3	268								0	0	1						subtract	add	0.692	0.685
MEANING_0062	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:5972	blend	mix		"[""b"", ""l"", ""ɛ"", ""n"", ""d""]"	"[""m"", ""ɪ"", ""k"", ""s""]"					0.565	0.114	3.6308863175066683	4.213595874539802	3.9222410960232352	5	4		1	1	16	605								0	0	1						blend	mix	0.565	0.114
MEANING_0063	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:3785	drive	car		"[""d"", ""ɹ"", ""aɪ"", ""v""]"	"[""k"", ""ɑ"", ""ɹ""]"					0.48	0.122	5.185080857779364	5.68400001932028	5.434540438549822	4	3		1	1	1798	9830								0	0	1						drive	car	0.48	0.122
MEANING_0064	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:2837	shrink	small		"[""ʃ"", ""ɹ"", ""ɪ"", ""ŋ"", ""k""]"	"[""s"", ""m"", ""ɔ"", ""l""]"					0.486	0.0	4.053605637057795	5.096773742381929	4.575189689719862	5	4		1	1	15	2187								0	0	1						shrink	small	0.486	0.0
MEANING_0065	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.S:7299	story	book		"[""s"", ""t"", ""ɔ"", ""ɹ"", ""i""]"	"[""b"", ""ʊ"", ""k""]"					0.419	0.0	5.343968214417391	5.247925153086191	5.295946683751791	5	3		2	1	3357	14341								0	0	1						story	book	0.419	0.0
MEANING_0066	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:2419	discomfort	pain		"[""d"", ""ɪ"", ""s"", ""k"", ""ʌ"", ""m"", ""f"", ""ə"", ""ɹ"", ""t""]"	"[""p"", ""eɪ"", ""n""]"					0.422	0.0	3.2009148427807133	4.990965316464065	4.095940079622389	9	3		3	1	0	62								0	0	1	unseen_phase1:discomfort					discomfort	pain	0.422	0.0
MEANING_0067	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.D-F:8474	flex	muscle		"[""f"", ""l"", ""ɛ"", ""k"", ""s""]"	"[""m"", ""ʌ"", ""s"", ""ə"", ""l""]"					0.458	0.055	2.9913998282380825	4.1337892943569186	3.5625945612975007	5	5		1	2	0	97								0	0	1	unseen_phase1:flex					flex	muscle	0.458	0.055
MEANING_0068	Meaning	high_association	1	train	plus	model_blind_selected			USF Appendix A	USF:Cue_Target_Pairs.A-B:8044	bumper	car		"[""b"", ""ʌ"", ""m"", ""p"", ""ə"", ""ɹ""]"	"[""k"", ""ɑ"", ""ɹ""]"					0.647	0.0	3.5501083987712483	5.68400001932028	4.617054209045764	5	3		2	1	109	9830								0	0	1						bumper	car	0.647	0.0
