item_id	task	condition	binary_label	split	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	source_resource	source_record_id	word1	word2	sentence	word1_ipa	word2_ipa	sentence_ipa	template_id	critical_word	critical_region	association_forward	association_backward	word1_subtlex	word2_subtlex	mean_content_subtlex	word1_n_phonemes	word2_n_phonemes	sentence_n_phonemes	word1_n_syllables	word2_n_syllables	childes_count_word1	childes_count_word2	subject	verb_lemma	verb_surface	object_lemma	object_surface	number_word	negation	overlap_ds003604_exact	overlap_ds003604_critical_vocab	qc_pass	qc_notes	shared_onset	shared_rime	shared_phoneme_count	phonological_relation_verified	cue	target	FSG	BSG	verb_object_FSG	verb_object_BSG	congruence_level	template_family	grammar_subtype	violation_type	violation_location	expected_form	observed_form	childes_count_verb	childes_count_object	content_word_childes_counts
CAND_MEANING_000043	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:2697	plasma	blood								0.818	0.051	3.697263540522002	5.269787553447365	4.4835255469846835	6	4		2	1																																	
CAND_MEANING_000044	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.D-F:1095	denim	jeans								0.815	0.047	2.8109437637799513	3.8200597247734023	3.315501744276677	5	4		2	1																																	
CAND_MEANING_000045	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:3125	assistant	helper								0.4	0.229	4.5080673873371255	3.3052670486072357	3.9066672179721804	8	5		3	2																																	
CAND_MEANING_000046	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.C:3326	closing	opening								0.48	0.507	4.417259973315923	4.58468589525854	4.5009729342872316	6	6		2	3																																	
CAND_MEANING_000047	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:9054	over	under								0.542	0.48	6.121656381961456	5.418171263030779	5.769913822496117	3	4		2	2																																	
CAND_MEANING_000048	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:2656	shopping	mall								0.514	0.261	4.477121254719663	4.276506857804894	4.376814056262278	5	3		2	1																																	
CAND_MEANING_000049	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.T-Z:1856	tile	floor								0.578	0.17	3.325853579389013	5.002716471604955	4.164285025496984	3	4		1	1																																	
CAND_MEANING_000050	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:5871	motor	car								0.443	0.0	4.119152344071056	5.68400001932028	4.901576181695668	4	3		2	1																																	
CAND_MEANING_000051	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:7042	boyfriend	girlfriend								0.458	0.487	4.858749445426875	4.881373466642079	4.8700614560344775	7	8		2	2																																	
CAND_MEANING_000052	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:4125	melody	song								0.414	0.02	3.8200597247734023	4.971675969315923	4.395867847044663	6	3		3	1																																	
CAND_MEANING_000053	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:9091	roast	beef								0.494	0.085	3.9905303695254535	4.2945958856585715	4.1425631275920125	4	3		1	1																																	
CAND_MEANING_000054	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:2381	guys	girls								0.446	0.04	5.800258719947593	5.3187996354757825	5.5595291777116875	3	4		1	1																																	
CAND_MEANING_000055	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:754	scare	fright								0.464	0.636	4.525933584243198	3.4416489365574434	3.983791260400321	4	4		1	1																																	
CAND_MEANING_000056	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:1425	lime	lemon								0.573	0.429	3.5177391056279266	4.079890298420478	3.7988147020242025	3	5		1	2																																	
CAND_MEANING_000057	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:7180	stone	rock								0.629	0.269	4.608819574975259	4.935289876486555	4.772054725730907	4	3		1	1																																	
CAND_MEANING_000058	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:422	genius	smart								0.434	0.013	4.541138559502981	4.983422856001933	4.762280707752457	6	5		2	1																																	
CAND_MEANING_000059	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:3397	sister	brother								0.538	0.746	5.256547967053549	5.453228377440418	5.354888172246984	5	5		2	2																																	
CAND_MEANING_000060	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.C:2375	chimpanzee	monkey								0.68	0.035	3.0848215134003176	4.5251718866228	3.804996700011559	8	5		3	2																																	
CAND_MEANING_000061	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:215	pal	friend								0.772	0.089	4.760333770424864	5.6225187696505445	5.191426270037704	3	5		1	1																																	
CAND_MEANING_000062	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:7104	newsstand	paper								0.494	0.0	3.016705693502853	5.014322840117021	4.015514266809937	8	4		2	2																																	
CAND_MEANING_000063	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:40	sad	happy								0.634	0.628	4.801901176004613	5.522699881313269	5.162300528658941	3	4		1	2																																	
CAND_MEANING_000064	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:4252	hog	pig								0.741	0.2	3.7090703312403446	4.592590360853416	4.15083034604688	3	3		1	1																																	
CAND_MEANING_000065	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:7745	brush	hair								0.44	0.207	4.150967021471702	5.186247047869527	4.6686070346706146	4	3		1	1																																	
CAND_MEANING_000066	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:8086	reptile	snake								0.514	0.079	3.1497623203333323	4.349334675238536	3.749548497785934	6	4		2	1																																	
CAND_MEANING_000067	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.T-Z:1888	timber	wood								0.41	0.0	3.3962335448580205	4.431363764158988	3.913798654508504	5	3		2	1																																	
CAND_MEANING_000068	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:7312	breakfast	lunch								0.473	0.013	4.821474994667833	5.017524344983533	4.919499669825683	8	4		2	1																																	
CAND_MEANING_000069	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:5656	puck	hockey								0.554	0.258	3.4597471586502397	4.061807149978202	3.760777154314221	3	4		1	2																																	
CAND_MEANING_000070	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:5188	hurt	pain								0.521	0.551	5.391557751628531	4.990965316464065	5.191261534046298	3	3		1	1																																	
CAND_MEANING_000071	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:8198	kite	fly								0.575	0.0	3.3606156856482254	4.929418925714293	4.145017305681259	3	3		1	1																																	
CAND_MEANING_000072	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:1217	scuba	dive								0.51	0.041	3.184524426592544	4.108007572226331	3.6462659994094375	5	3		2	1																																	
CAND_MEANING_000073	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:1197	library	book								0.794	0.0	4.360615685648225	5.247925153086191	4.804270419367208	7	3		3	1																																	
CAND_MEANING_000074	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:191	salary	money								0.516	0.0	4.0312103823864325	5.806698582254281	4.918954482320357	5	4		3	2																																	
CAND_MEANING_000075	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.T-Z:500	tax	money								0.41	0.0	4.162833729181091	5.806698582254281	4.984766155717686	4	4		1	2																																	
CAND_MEANING_000076	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:3910	backward	forward								0.709	0.5	3.493826948222515	4.859338479128867	4.176582713675691	6	6		2	2																																	
CAND_MEANING_000077	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:4996	hum	sing								0.486	0.033	3.6833649310054426	4.989397464646087	4.336381197825765	3	3		1	1																																	
CAND_MEANING_000078	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:104	page	book								0.452	0.039	4.573917711842145	5.247925153086191	4.910921432464168	3	3		1	1																																	
CAND_MEANING_000079	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:6307	mustard	ketchup								0.584	0.479	3.809625721852038	3.7837915177363364	3.7967086197941873	6	5		2	2																																	
CAND_MEANING_000080	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:7959	bulletin	board								0.633	0.013	3.554880913632493	4.807243118901349	4.181062016266921	7	4		3	1																																	
CAND_MEANING_000081	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:624	add	subtract								0.685	0.692	4.519287394190787	2.7395878552442827	3.629437624717535	2	8		1	2																																	
CAND_MEANING_000082	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:7781	buckle	belt								0.667	0.213	3.7023629472333583	4.386551419742625	4.044457183487992	5	4		2	1																																	
CAND_MEANING_000083	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:3477	six	seven								0.434	0.047	5.300006922206402	5.018912520686893	5.159459721446647	4	5		1	2																																	
CAND_MEANING_000084	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.D-F:4388	easy	hard								0.582	0.034	5.42440116918312	5.488329476311297	5.456365322747208	3	4		2	1																																	
CAND_MEANING_000085	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:1404	aircraft	plane								0.408	0.0	3.9754768621409133	4.980137103526882	4.477806982833898	7	4		2	1																																	
CAND_MEANING_000086	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:5717	more	less								0.63	0.629	6.1134714640149515	5.045706394086482	5.579588929050717	3	3		1	1																																	
CAND_MEANING_000087	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.T-Z:4429	unhappy	sad								0.738	0.051	4.218257398526806	4.801901176004613	4.510079287265709	6	3		3	1																																	
CAND_MEANING_000088	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:4926	mints	candy								0.407	0.0	3.2009148427807133	4.553692692694558	3.8773037677376356	5	5		1	2																																	
CAND_MEANING_000089	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:2361	pipe	smoke								0.419	0.016	4.287626115499243	4.815786030556857	4.5517060730280505	3	4		1	1																																	
CAND_MEANING_000090	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:6100	quench	thirst								0.815	0.097	2.7975798022219696	3.5711834248548926	3.184381613538431	5	4		1	1																																	
CAND_MEANING_000091	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.C:405	canary	bird								0.692	0.03	3.4656160923143378	4.6575432555296405	4.061579673921989	6	3		3	1																																	
CAND_MEANING_000092	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.D-F:1188	department	store								0.473	0.024	4.805114220119227	4.913398259546353	4.85925623983279	10	4		3	1																																	
CAND_MEANING_000093	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.T-Z:4806	upstairs	downstairs								0.653	0.591	4.849575966220427	4.590190335001197	4.719883150610812	7	8		2	2																																	
CAND_MEANING_000094	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.T-Z:7475	wife	husband								0.677	0.885	5.5427278162419285	5.289597695347897	5.416162755794913	3	7		1	2																																	
CAND_MEANING_000095	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:3288	he	she								0.776	0.74	6.8829339408825	6.572044302738093	6.727489121810297	2	2		1	1																																	
CAND_MEANING_000096	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:778	glad	happy								0.549	0.041	5.2339412565364665	5.522699881313269	5.378320568924868	4	4		1	2																																	
CAND_MEANING_000097	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:6880	ready	go								0.415	0.0	5.588612196457499	6.578987332834114	6.083799764645806	4	2		2	1																																	
CAND_MEANING_000098	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:1348	search	find								0.491	0.022	4.684598973391799	5.9195805285277645	5.302089750959782	3	4		1	1																																	
CAND_MEANING_000099	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:7257	brawl	fight								0.8	0.0	3.325853579389013	5.303365488606449	4.314609533997731	4	3		1	1																																	
CAND_MEANING_000100	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:1646	select	choose								0.496	0.072	3.5477023290053697	4.681773135154142	4.114737732079756	6	3		2	1																																	
CAND_MEANING_000101	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:4317	banker	money								0.56	0.0	3.678036097500376	5.806698582254281	4.742367339877329	5	4		2	2																																	
CAND_MEANING_000102	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:6477	nap	sleep								0.73	0.0	4.101989538537332	5.357822785464055	4.7299061620006935	3	4		1	1																																	
CAND_MEANING_000103	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:617	scale	weight								0.53	0.014	3.9781715625043272	4.559601552305077	4.268886557404702	4	3		1	1																																	
CAND_MEANING_000104	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:8356	butcher	meat								0.546	0.0	3.9299195534145746	4.639954983900753	4.284937268657664	4	3		2	1																																	
CAND_MEANING_000105	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.S:4773	soil	dirt								0.717	0.055	3.8912203306651785	4.409701119557828	4.150460725111503	3	3		1	1																																	
CAND_MEANING_000106	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.D-F:2043	dime	nickel								0.527	0.469	4.08130493967748	3.9269070940627953	4.0041060168701375	3	5		1	2																																	
CAND_MEANING_000107	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.G-K:6039	inexpensive	cheap								0.75	0.079	2.8606315479690587	4.559131790786152	3.709881669377605	11	3		4	1																																	
CAND_MEANING_000108	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.P-R:4083	powerful	strong								0.587	0.0	4.545525409751095	4.938833550125134	4.742179479938114	6	5		3	1																																	
CAND_MEANING_000109	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.L-O:7548	noun	verb								0.69	0.642	2.723793588061051	3.0248235837250323	2.8743085858930417	3	3		1	1																																	
CAND_MEANING_000110	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:6929	bouquet	flowers								0.828	0.053	3.5072736719497617	4.677499600233999	4.09238663609188	4	5		2	2																																	
CAND_MEANING_000111	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.T-Z:7398	whom	who								0.531	0.014	4.546494276816402	6.34692797053874	5.446711123677571	3	2		1	1																																	
CAND_MEANING_000112	Meaning	high_association	1		plus	candidate_pending_human_review			USF Appendix A	USF:Cue_Target_Pairs.A-B:3852	back	front								0.52	0.715	6.303013845143055	5.258993907999374	5.781003876571214	3	5		1	1																																	
